year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
2000,Standard Pickup Trucks,16,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,19,4.0,2.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,4.0,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,18,6.0,4.0,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,22,4.0,2.5,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.5,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,13,8.0,5.2,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,20,4.0,2.5,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,12,8.0,6.0,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,13,8.0,5.2,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,12,8.0,5.9,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,14,8.0,4.7,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,14,6.0,3.9,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,13,8.0,5.9,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,14,8.0,4.7,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,4.2,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,8.0,5.3,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,4.2,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,6.0,3.9,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,8.0,5.3,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,18,4.0,2.7,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,8.0,4.8,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,8.0,4.7,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,4.2,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,17,6.0,4.3,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,6.0,4.2,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,4.0,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,4.0,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,13,8.0,5.9,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,17,4.0,2.4,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,6.0,3.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,3.3,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,17,6.0,4.3,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,6.0,4.0,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,21,4.0,2.5,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,14,8.0,5.3,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,21,4.0,2.4,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,20,4.0,2.5,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,13,8.0,5.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,4.3,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,8.0,4.8,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,22,4.0,1.6,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,8.0,4.6,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,6.0,3.3,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,8.0,5.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,8.0,4.8,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,6.0,4.3,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,8.0,4.6,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,18,6.0,2.5,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,6.0,3.3,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,15,8.0,4.8,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,3.9,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,2.5,4-Wheel Drive,Automatic
2000,Standard Pickup Trucks,17,6.0,3.4,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,18,6.0,2.5,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,6.0,2.5,Rear-Wheel Drive,Manual
2000,Small Pickup Trucks,23,4.0,2.2,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,19,4.0,2.4,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,23,4.0,1.6,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,19,4.0,2.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,4.0,2.7,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,24,4.0,1.6,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,14,8.0,5.5,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,17,6.0,3.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,4.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,4.0,2.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,19,4.0,2.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,13,8.0,5.4,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,3.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.5,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,5.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,19,4.0,2.4,Rear-Wheel Drive,Automatic
2000,Small Pickup Trucks,22,4.0,2.2,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,20,4.0,2.4,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,17,6.0,3.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,3.0,4-Wheel Drive,Manual
2000,Small Pickup Trucks,19,4.0,2.2,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,14,8.0,4.7,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,12,8.0,5.9,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,4.6,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.4,4-Wheel Drive,Automatic
2000,Small Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.0,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,15,8.0,5.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,4.3,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,14,8.0,4.8,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,4.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,3.4,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,23,4.0,1.6,4-Wheel Drive,Manual
2000,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Manual
2000,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Manual
2000,Sport Utility Vehicle,14,8.0,4.4,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.7,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,4.3,4-Wheel Drive,Manual
2000,Small Pickup Trucks,19,4.0,2.2,Rear-Wheel Drive,Automatic
2000,Small Pickup Trucks,18,6.0,4.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,15,8.0,4.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,4.8,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.7,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.3,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,6.0,4.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,17,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,20,4.0,2.5,Rear-Wheel Drive,Manual
2000,Minivan,19,6.0,3.0,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,23,4.0,1.6,4-Wheel Drive,Manual
2000,Standard Pickup Trucks,16,8.0,5.3,Rear-Wheel Drive,Automatic
2000,Minivan,15,6.0,2.8,Front-Wheel Drive,Automatic
2000,Minivan,17,6.0,3.8,4-Wheel Drive,Automatic
2000,Minivan,17,6.0,3.8,4-Wheel Drive,Automatic
2000,Minivan,19,6.0,3.4,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,6.0,3.5,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,4.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,6.0,4.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,14,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Manual
2000,Minivan,17,6.0,3.8,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Minivan,18,6.0,3.8,Front-Wheel Drive,Automatic
2000,Minivan,19,6.0,3.0,Front-Wheel Drive,Automatic
2000,Minivan,17,6.0,3.8,Front-Wheel Drive,Automatic
2000,Standard Pickup Trucks,20,4.0,2.5,Rear-Wheel Drive,Manual
2000,Standard Pickup Trucks,19,6.0,3.4,Rear-Wheel Drive,Manual
2000,Minivan,19,6.0,3.5,Front-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,3.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,12,8.0,6.0,Rear-Wheel Drive,Automatic
2000,Minivan,19,6.0,3.3,Front-Wheel Drive,Automatic
2000,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Manual
2000,Minivan,18,6.0,3.3,Front-Wheel Drive,Automatic
2000,Minivan,18,6.0,3.3,Front-Wheel Drive,Automatic
2000,Standard Pickup Trucks,15,8.0,5.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,3.0,4-Wheel Drive,Automatic
2000,Minivan,19,6.0,3.4,Front-Wheel Drive,Automatic
2000,Minivan,20,4.0,2.4,Front-Wheel Drive,Automatic
2000,Minivan,18,6.0,2.5,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,24,4.0,1.6,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,22,4.0,2.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,17,6.0,4.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,6.0,4.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,21,4.0,2.0,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.2,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,16,6.0,3.5,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,19,4.0,2.2,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,19,4.0,2.2,Rear-Wheel Drive,Manual
2000,Small Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.2,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,15,6.0,3.5,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,4.0,2.5,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,17,6.0,3.0,4-Wheel Drive,Automatic
2000,Sport Utility Vehicle,22,4.0,2.0,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,16,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,21,4.0,2.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,15,8.0,4.7,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,14,8.0,5.2,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.9,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,4.6,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.4,Rear-Wheel Drive,Automatic
2000,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,18,6.0,4.0,Rear-Wheel Drive,Manual
2000,Sport Utility Vehicle,15,8.0,5.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,4.8,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,5.7,4-Wheel Drive,Automatic
2000,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,4.0,4-Wheel Drive,Automatic
2000,Compact Cars,24,4.0,2.4,Front-Wheel Drive,Manual
2000,Subcompact Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,22,4.0,2.2,Front-Wheel Drive,Manual
2000,Subcompact Cars,21,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,33,4.0,1.6,Front-Wheel Drive,Manual
2000,Subcompact Cars,31,4.0,1.6,Front-Wheel Drive,Automatic
2000,Subcompact Cars,25,4.0,1.6,Front-Wheel Drive,Manual
2000,Subcompact Cars,28,4.0,1.6,Front-Wheel Drive,Manual
2000,Subcompact Cars,30,4.0,1.6,Front-Wheel Drive,Manual
2000,Subcompact Cars,27,4.0,1.6,Front-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.6,Front-Wheel Drive,Automatic
2000,Subcompact Cars,14,8.0,5.4,Rear-Wheel Drive,Manual
2000,Subcompact Cars,18,8.0,4.6,Rear-Wheel Drive,Manual
2000,Subcompact Cars,18,8.0,4.6,Rear-Wheel Drive,Manual
2000,Subcompact Cars,18,8.0,4.6,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,3.8,Rear-Wheel Drive,Manual
2000,Subcompact Cars,20,6.0,3.8,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,25,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,11,12.0,5.5,Rear-Wheel Drive,Manual
2000,Subcompact Cars,11,12.0,5.5,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,34,4.0,1.3,Front-Wheel Drive,Manual
2000,Subcompact Cars,28,4.0,1.3,Front-Wheel Drive,Automatic
2000,Subcompact Cars,36,3.0,1.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,24,4.0,2.4,Front-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,2.4,Front-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.2,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,17,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,19,8.0,5.7,Rear-Wheel Drive,Manual
2000,Subcompact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.9,Front-Wheel Drive,Manual
2000,Subcompact Cars,29,4.0,1.9,Front-Wheel Drive,Manual
2000,Subcompact Cars,26,4.0,1.9,Front-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.9,Front-Wheel Drive,Automatic
2000,Subcompact Cars,21,4.0,2.3,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,20,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,20,4.0,2.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.4,Front-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,2.4,Front-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,2.2,Front-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,22,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,19,8.0,5.7,Rear-Wheel Drive,Manual
2000,Subcompact Cars,18,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,3.8,Rear-Wheel Drive,Manual
2000,Subcompact Cars,20,6.0,3.8,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,27,4.0,1.8,Front-Wheel Drive,Manual
2000,Subcompact Cars,25,4.0,1.8,Front-Wheel Drive,Automatic
2000,Subcompact Cars,31,4.0,1.5,Front-Wheel Drive,Manual
2000,Subcompact Cars,28,4.0,1.5,Front-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,3.0,Front-Wheel Drive,Manual
2000,Subcompact Cars,20,6.0,3.0,Front-Wheel Drive,Automatic
2000,Subcompact Cars,23,4.0,2.4,Front-Wheel Drive,Manual
2000,Subcompact Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2000,Subcompact Cars,21,4.0,2.4,Front-Wheel Drive,Automatic
2000,Subcompact Cars,19,8.0,4.3,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,19,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,18,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,3.8,Rear-Wheel Drive,Manual
2000,Subcompact Cars,20,6.0,3.8,Rear-Wheel Drive,Automatic
2000,Two Seaters,22,4.0,2.3,Rear-Wheel Drive,Manual
2000,Two Seaters,22,4.0,2.3,Rear-Wheel Drive,Automatic
2000,Two Seaters,14,12.0,6.0,Rear-Wheel Drive,Automatic
2000,Two Seaters,17,8.0,5.0,Rear-Wheel Drive,Automatic
2000,Two Seaters,23,4.0,1.8,Rear-Wheel Drive,Manual
2000,Two Seaters,24,4.0,1.8,Rear-Wheel Drive,Manual
2000,Two Seaters,22,4.0,1.8,Rear-Wheel Drive,Automatic
2000,Two Seaters,16,8.0,3.5,Rear-Wheel Drive,Manual
2000,Two Seaters,20,4.0,2.0,Rear-Wheel Drive,Manual
2000,Two Seaters,9,12.0,5.5,Rear-Wheel Drive,Manual
2000,Two Seaters,11,8.0,3.6,Rear-Wheel Drive,Automatic
2000,Two Seaters,11,8.0,3.6,Rear-Wheel Drive,Manual
2000,Two Seaters,14,10.0,8.0,Rear-Wheel Drive,Manual
2000,Two Seaters,14,10.0,8.0,Rear-Wheel Drive,Manual
2000,Two Seaters,19,8.0,5.7,Rear-Wheel Drive,Manual
2000,Two Seaters,18,8.0,5.7,Rear-Wheel Drive,Automatic
2000,Two Seaters,15,8.0,4.9,Rear-Wheel Drive,Manual
2000,Two Seaters,19,6.0,2.8,Rear-Wheel Drive,Manual
2000,Two Seaters,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Two Seaters,20,6.0,2.5,Rear-Wheel Drive,Manual
2000,Two Seaters,19,6.0,2.5,Rear-Wheel Drive,Automatic
2000,Two Seaters,19,6.0,2.8,Rear-Wheel Drive,Manual
2000,Two Seaters,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Two Seaters,19,6.0,3.2,Rear-Wheel Drive,Manual
2000,Two Seaters,18,6.0,3.2,Rear-Wheel Drive,Manual
2000,Two Seaters,18,6.0,3.0,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,15,8.0,5.3,Rear-Wheel Drive,Automatic
2000,Large Cars,16,8.0,4.6,Rear-Wheel Drive,Automatic
2000,Sport Utility Vehicle,13,8.0,4.0,4-Wheel Drive,Automatic
2000,Two Seaters,18,6.0,3.5,Rear-Wheel Drive,Automatic
2000,Two Seaters,18,6.0,2.7,Rear-Wheel Drive,Automatic
2000,Two Seaters,20,6.0,2.7,Rear-Wheel Drive,Manual
2000,Two Seaters,17,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,2.8,Rear-Wheel Drive,Manual
2000,Subcompact Cars,19,6.0,2.8,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,6.0,2.5,Rear-Wheel Drive,Manual
2000,Subcompact Cars,19,6.0,2.5,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2000,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,1.8,Front-Wheel Drive,Automatic
2000,Minicompact Cars,21,8.0,4.6,Rear-Wheel Drive,Manual
2000,Minicompact Cars,17,6.0,3.4,4-Wheel Drive,Manual
2000,Minicompact Cars,18,6.0,3.4,Rear-Wheel Drive,Manual
2000,Minicompact Cars,17,6.0,3.4,4-Wheel Drive,Automatic
2000,Subcompact Cars,22,4.0,2.5,4-Wheel Drive,Automatic
2000,Minicompact Cars,18,6.0,3.4,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,20,6.0,3.2,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,17,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,18,8.0,4.0,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,19,6.0,3.2,Rear-Wheel Drive,Manual
2000,Minicompact Cars,19,6.0,2.5,Rear-Wheel Drive,Manual
2000,Minicompact Cars,18,6.0,2.5,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,21,4.0,1.8,4-Wheel Drive,Manual
2000,Minicompact Cars,23,4.0,1.8,Front-Wheel Drive,Manual
2000,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Manual
2000,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Automatic
2000,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Manual
2000,Minicompact Cars,12,12.0,5.9,Rear-Wheel Drive,Automatic
2000,Two Seaters,24,4.0,1.8,Front-Wheel Drive,Manual
2000,Two Seaters,18,6.0,3.2,Rear-Wheel Drive,Manual
2000,Minicompact Cars,18,8.0,4.3,Rear-Wheel Drive,Automatic
2000,Subcompact Cars,21,4.0,2.5,4-Wheel Drive,Manual
2000,Subcompact Cars,23,4.0,2.2,Front-Wheel Drive,Automatic
2000,Subcompact Cars,29,4.0,1.6,Front-Wheel Drive,Manual
2000,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,26,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,27,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,26,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Manual
2000,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,27,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,27,4.0,2.0,Front-Wheel Drive,Manual
2000,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Automatic
2000,Compact Cars,24,4.0,1.6,Front-Wheel Drive,Automatic
2000,Compact Cars,26,4.0,1.5,Front-Wheel Drive,Manual
2000,Compact Cars,25,4.0,1.5,Front-Wheel Drive,Automatic
2000,Compact Cars,19,6.0,2.5,Front-Wheel Drive,Automatic
2000,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Automatic
